ReporterISO3,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeValue in 1000 USD
CAN,Canada,DEU,Germany,2009,Export,2954015.194
CAN,Canada,EUN,European Union,2009,Export,26765607.069
CAN,Canada,FRA,France,2009,Export,2129078.008
CAN,Canada,GBR,United Kingdom,2009,Export,10079994.489
CAN,Canada,IDN,Indonesia,2009,Export,837274.496
CAN,Canada,IND,India,2009,Export,1789921.501
CAN,Canada,ITA,Italy,2009,Export,1457517.328
CAN,Canada,JPN,Japan,2009,Export,7084521.562
CAN,Canada,KOR,"Korea, Rep.",2009,Export,2904872.883
CAN,Canada,MEX,Mexico,2009,Export,3371254.808
CAN,Canada,RUS,Russian Federation,2009,Export,702882.208
CAN,Canada,SAU,Saudi Arabia,2009,Export,974111.209
CAN,Canada,TUR,Turkey,2009,Export,712977.488
CAN,Canada,USA,United States,2009,Export,219798511.937
CAN,Canada,ZAF,South Africa,2009,Export,355593.234
CHN,China,ARG,Argentina,2009,Export,3482892.91
CHN,China,AUS,Australia,2009,Export,20645566.954
CHN,China,BRA,Brazil,2009,Export,14118518.263
CHN,China,CAN,Canada,2009,Export,17675119.089
CHN,China,DEU,Germany,2009,Export,49919564.279
CHN,China,EUN,European Union,2009,Export,300059364.759
CHN,China,FRA,France,2009,Export,21611741.188
CHN,China,GBR,United Kingdom,2009,Export,31277364.093
CHN,China,IDN,Indonesia,2009,Export,14720623.749
CHN,China,IND,India,2009,Export,29666559.641
CHN,China,ITA,Italy,2009,Export,20243631.792
CHN,China,JPN,Japan,2009,Export,97910965.891
CHN,China,KOR,"Korea, Rep.",2009,Export,53679876.608
CHN,China,MEX,Mexico,2009,Export,12298991.353
CHN,China,RUS,Russian Federation,2009,Export,17513771.415
CHN,China,SAU,Saudi Arabia,2009,Export,8977851.553
CHN,China,TUR,Turkey,2009,Export,8333534.857
CHN,China,USA,United States,2009,Export,221295019.639
CHN,China,ZAF,South Africa,2009,Export,7365588.491
DEU,Germany,ARG,Argentina,2009,Export,1937188.319
DEU,Germany,AUS,Australia,2009,Export,8874495.532
DEU,Germany,BRA,Brazil,2009,Export,10199370.206
DEU,Germany,CAN,Canada,2009,Export,7381631.931
DEU,Germany,CHN,China,2009,Export,52262375.729
DEU,Germany,FRA,France,2009,Export,113102143.901
DEU,Germany,GBR,United Kingdom,2009,Export,74114906.722
DEU,Germany,IDN,Indonesia,2009,Export,2115680.542
DEU,Germany,IND,India,2009,Export,11327778.12
DEU,Germany,ITA,Italy,2009,Export,70564376.956
DEU,Germany,JPN,Japan,2009,Export,15461099.04
DEU,Germany,KOR,"Korea, Rep.",2009,Export,11173893.314
DEU,Germany,MEX,Mexico,2009,Export,7133905.169
DEU,Germany,RUS,Russian Federation,2009,Export,29592571.057
DEU,Germany,SAU,Saudi Arabia,2009,Export,6866302.02
DEU,Germany,TUR,Turkey,2009,Export,16393171.093
DEU,Germany,USA,United States,2009,Export,76297833.168
DEU,Germany,ZAF,South Africa,2009,Export,8123962.795
EUN,European Union,ARG,Argentina,2009,Export,6666004.822
EUN,European Union,AUS,Australia,2009,Export,30640877.573
EUN,European Union,BRA,Brazil,2009,Export,30135270.913
EUN,European Union,CAN,Canada,2009,Export,30640019.393
EUN,European Union,CHN,China,2009,Export,115078236.975
EUN,European Union,IDN,Indonesia,2009,Export,7350529.521
EUN,European Union,IND,India,2009,Export,38395351.466
EUN,European Union,JPN,Japan,2009,Export,50228724.577
EUN,European Union,KOR,Rep. of Korea,2009,Export,30157198.565
EUN,European Union,MEX,Mexico,2009,Export,22324784.404
EUN,European Union,RUS,Russian Federation,2009,Export,91716708.986
EUN,European Union,SAU,Saudi Arabia,2009,Export,26646045.497
EUN,European Union,TUR,Turkey,2009,Export,62112538.236
EUN,European Union,USA,USA,2009,Export,284332078.377
EUN,European Union,ZAF,South Africa,2009,Export,22471694.137
FRA,France,ARG,Argentina,2009,Export,951488.972
FRA,France,AUS,Australia,2009,Export,3476213.486
FRA,France,BRA,Brazil,2009,Export,3545856.181
FRA,France,CAN,Canada,2009,Export,3342438.157
FRA,France,CHN,China,2009,Export,10943268.677
FRA,France,DEU,Germany,2009,Export,68985005.982
FRA,France,GBR,United Kingdom,2009,Export,33747314.892
FRA,France,IDN,Indonesia,2009,Export,1146213.99
FRA,France,IND,India,2009,Export,3415224.895
FRA,France,ITA,Italy,2009,Export,39227043.439
FRA,France,JPN,Japan,2009,Export,6648767.757
FRA,France,KOR,"Korea, Rep.",2009,Export,3670581.447
FRA,France,MEX,Mexico,2009,Export,1883691.334
FRA,France,RUS,Russian Federation,2009,Export,7069433.147
FRA,France,SAU,Saudi Arabia,2009,Export,3511414.814
FRA,France,TUR,Turkey,2009,Export,6731561.803
FRA,France,USA,United States,2009,Export,27346847.305
FRA,France,ZAF,South Africa,2009,Export,1833629.785
GBR,United Kingdom,ARG,Argentina,2009,Export,368259.123
GBR,United Kingdom,AUS,Australia,2009,Export,4756089.24
GBR,United Kingdom,BRA,Brazil,2009,Export,2707190.879
GBR,United Kingdom,CAN,Canada,2009,Export,6202126.259
GBR,United Kingdom,CHN,China,2009,Export,8053612.752
GBR,United Kingdom,DEU,Germany,2009,Export,39446094.964
GBR,United Kingdom,FRA,France,2009,Export,29003200.963
GBR,United Kingdom,IDN,Indonesia,2009,Export,548598.684
GBR,United Kingdom,IND,India,2009,Export,4611892.962
GBR,United Kingdom,ITA,Italy,2009,Export,13111924.881
GBR,United Kingdom,JPN,Japan,2009,Export,5285601.837
GBR,United Kingdom,KOR,"Korea, Rep.",2009,Export,3175451.782
GBR,United Kingdom,MEX,Mexico,2009,Export,1128981.78
GBR,United Kingdom,RUS,Russian Federation,2009,Export,3595040.146
GBR,United Kingdom,SAU,Saudi Arabia,2009,Export,4150994.703
GBR,United Kingdom,TUR,Turkey,2009,Export,3540374.71
GBR,United Kingdom,USA,United States,2009,Export,52754317.08
GBR,United Kingdom,ZAF,South Africa,2009,Export,3375178.447
IDN,Indonesia,ARG,Argentina,2009,Export,159089.73
IDN,Indonesia,AUS,Australia,2009,Export,3264223.973
IDN,Indonesia,BRA,Brazil,2009,Export,888403.254
IDN,Indonesia,CAN,Canada,2009,Export,512495.921
IDN,Indonesia,CHN,China,2009,Export,11499327.261
IDN,Indonesia,DEU,Germany,2009,Export,2326669.088
IDN,Indonesia,EUN,European Union,2009,Export,16376565.254
IDN,Indonesia,FRA,France,2009,Export,893308.068
IDN,Indonesia,GBR,United Kingdom,2009,Export,1459347.482
IDN,Indonesia,IND,India,2009,Export,7432892.524
IDN,Indonesia,ITA,Italy,2009,Export,1651082.911
IDN,Indonesia,JPN,Japan,2009,Export,18574730.417
IDN,Indonesia,KOR,"Korea, Rep.",2009,Export,8145207.923
IDN,Indonesia,MEX,Mexico,2009,Export,384040.989
IDN,Indonesia,RUS,Russian Federation,2009,Export,316132.856
IDN,Indonesia,SAU,Saudi Arabia,2009,Export,956245.242
IDN,Indonesia,TUR,Turkey,2009,Export,678440.797
IDN,Indonesia,USA,United States,2009,Export,10889078.628
IDN,Indonesia,ZAF,South Africa,2009,Export,484569.247
IND,India,ARG,Argentina,2009,Export,247978.562
IND,India,AUS,Australia,2009,Export,1410196.924
IND,India,BRA,Brazil,2009,Export,1781931.185
IND,India,CAN,Canada,2009,Export,1172273.267
IND,India,CHN,China,2009,Export,10370052.494
IND,India,DEU,Germany,2009,Export,5848328.691
IND,India,EUN,European Union,2009,Export,35549871.063
IND,India,FRA,France,2009,Export,3305271.738
IND,India,GBR,United Kingdom,2009,Export,6528851.137
IND,India,IDN,Indonesia,2009,Export,3002990.685
IND,India,ITA,Italy,2009,Export,3297539.147
IND,India,JPN,Japan,2009,Export,3215708.76
IND,India,KOR,"Korea, Rep.",2009,Export,3772265.053
IND,India,MEX,Mexico,2009,Export,532140.044
IND,India,RUS,Russian Federation,2009,Export,964356.844
IND,India,SAU,Saudi Arabia,2009,Export,3867829.694
IND,India,TUR,Turkey,2009,Export,1278584.528
IND,India,USA,United States,2009,Export,19128199.811
IND,India,ZAF,South Africa,2009,Export,1959652.877
ITA,Italy,ARG,Argentina,2009,Export,819180.267
ITA,Italy,AUS,Australia,2009,Export,3278669.862
ITA,Italy,BRA,Brazil,2009,Export,3733535.295
ITA,Italy,CAN,Canada,2009,Export,2871894.801
ITA,Italy,CHN,China,2009,Export,9205866.66
ITA,Italy,DEU,Germany,2009,Export,51217526.471
ITA,Italy,FRA,France,2009,Export,46923737.234
ITA,Italy,GBR,United Kingdom,2009,Export,20690755.971
ITA,Italy,IDN,Indonesia,2009,Export,686383.272
ITA,Italy,IND,India,2009,Export,3751168.009
ITA,Italy,JPN,Japan,2009,Export,5145594.029
ITA,Italy,KOR,"Korea, Rep.",2009,Export,2998192.125
ITA,Italy,MEX,Mexico,2009,Export,2397185.16
ITA,Italy,RUS,Russian Federation,2009,Export,8942259.818
ITA,Italy,SAU,Saudi Arabia,2009,Export,3398856.274
ITA,Italy,TUR,Turkey,2009,Export,7782699.128
ITA,Italy,USA,United States,2009,Export,23762857.002
ITA,Italy,ZAF,South Africa,2009,Export,1457604.638
JPN,Japan,ARG,Argentina,2009,Export,608170.327
JPN,Japan,AUS,Australia,2009,Export,12168640.808
JPN,Japan,BRA,Brazil,2009,Export,4234918.55
JPN,Japan,CAN,Canada,2009,Export,7748128.414
JPN,Japan,CHN,China,2009,Export,109727427.882
JPN,Japan,DEU,Germany,2009,Export,16653366.31
JPN,Japan,EUN,European Union,2009,Export,81460833.832
JPN,Japan,FRA,France,2009,Export,6213708.314
JPN,Japan,GBR,United Kingdom,2009,Export,11814501.506
JPN,Japan,IDN,Indonesia,2009,Export,9323201.655
JPN,Japan,IND,India,2009,Export,6338462.114
JPN,Japan,ITA,Italy,2009,Export,4803932.54
JPN,Japan,KOR,"Korea, Rep.",2009,Export,47273085.308
JPN,Japan,MEX,Mexico,2009,Export,6824115.513
JPN,Japan,RUS,Russian Federation,2009,Export,3285882.658
JPN,Japan,SAU,Saudi Arabia,2009,Export,5384681.214
JPN,Japan,TUR,Turkey,2009,Export,1602985.085
JPN,Japan,USA,United States,2009,Export,95302741.166
JPN,Japan,ZAF,South Africa,2009,Export,2606680.333
KOR,"Korea, Rep.",ARG,Argentina,2009,Export,494269.164
KOR,"Korea, Rep.",AUS,Australia,2009,Export,5243141.192
KOR,"Korea, Rep.",BRA,Brazil,2009,Export,5311209.758
KOR,"Korea, Rep.",CAN,Canada,2009,Export,3439569.88
KOR,"Korea, Rep.",CHN,China,2009,Export,86703245.378
KOR,"Korea, Rep.",DEU,Germany,2009,Export,8820792.677
KOR,Rep. of Korea,EUN,European Union,2009,Export,45263564.69
KOR,"Korea, Rep.",FRA,France,2009,Export,2943709.02
KOR,"Korea, Rep.",GBR,United Kingdom,2009,Export,3796532.631
KOR,"Korea, Rep.",IDN,Indonesia,2009,Export,5999879.15
KOR,"Korea, Rep.",IND,India,2009,Export,8013290.496
KOR,"Korea, Rep.",ITA,Italy,2009,Export,2797342.193
KOR,"Korea, Rep.",JPN,Japan,2009,Export,21770815.153
KOR,"Korea, Rep.",MEX,Mexico,2009,Export,7132759.531
KOR,"Korea, Rep.",RUS,Russian Federation,2009,Export,4194066.397
KOR,"Korea, Rep.",SAU,Saudi Arabia,2009,Export,3856581.856
KOR,"Korea, Rep.",TUR,Turkey,2009,Export,2660688.111
KOR,"Korea, Rep.",USA,United States,2009,Export,37802594.458
KOR,"Korea, Rep.",ZAF,South Africa,2009,Export,1082070.83
MEX,Mexico,ARG,Argentina,2009,Export,1072736.208
MEX,Mexico,AUS,Australia,2009,Export,515045.151
MEX,Mexico,BRA,Brazil,2009,Export,2438207.947
MEX,Mexico,CAN,Canada,2009,Export,8236476.001
MEX,Mexico,CHN,China,2009,Export,2207792.861
MEX,Mexico,DEU,Germany,2009,Export,3191052.939
MEX,Mexico,EUN,European Union,2009,Export,14143204.513
MEX,Mexico,FRA,France,2009,Export,498661.274
MEX,Mexico,GBR,United Kingdom,2009,Export,1242898.466
MEX,Mexico,IDN,Indonesia,2009,Export,77255.144
MEX,Mexico,IND,India,2009,Export,1111574.574
MEX,Mexico,ITA,Italy,2009,Export,516404.061
MEX,Mexico,JPN,Japan,2009,Export,1600571.46
MEX,Mexico,KOR,"Korea, Rep.",2009,Export,498752.027
MEX,Mexico,RUS,Russian Federation,2009,Export,39250.235
MEX,Mexico,SAU,Saudi Arabia,2009,Export,132190.133
MEX,Mexico,TUR,Turkey,2009,Export,66653.622
MEX,Mexico,USA,United States,2009,Export,185448518.572
MEX,Mexico,ZAF,South Africa,2009,Export,124442.779
RUS,Russian Federation,ARG,Argentina,2009,Export,203159.524
RUS,Russian Federation,AUS,Australia,2009,Export,54524.3
RUS,Russian Federation,BRA,Brazil,2009,Export,1083000.0
RUS,Russian Federation,CAN,Canada,2009,Export,489000.0
RUS,Russian Federation,CHN,China,2009,Export,16669000.0
RUS,Russian Federation,DEU,Germany,2009,Export,18708181.984
RUS,Russian Federation,EUN,European Union,2009,Export,166668542.673
RUS,Russian Federation,FRA,France,2009,Export,8750918.234
RUS,Russian Federation,GBR,United Kingdom,2009,Export,9073000.0
RUS,Russian Federation,IDN,Indonesia,2009,Export,283205.006
RUS,Russian Federation,IND,India,2009,Export,5937000.0
RUS,Russian Federation,ITA,Italy,2009,Export,25060000.0
RUS,Russian Federation,JPN,Japan,2009,Export,7262992.716
RUS,Russian Federation,KOR,"Korea, Rep.",2009,Export,5689000.0
RUS,Russian Federation,MEX,Mexico,2009,Export,363000.0
RUS,Russian Federation,SAU,Saudi Arabia,2009,Export,333493.45
RUS,Russian Federation,TUR,Turkey,2009,Export,16385000.0
RUS,Russian Federation,USA,United States,2009,Export,9286430.54
RUS,Russian Federation,ZAF,South Africa,2009,Export,195284.141
SAU,Saudi Arabia,ARG,Argentina,2009,Export,1291.323
SAU,Saudi Arabia,AUS,Australia,2009,Export,223467.127
SAU,Saudi Arabia,BRA,Brazil,2009,Export,34623.027
SAU,Saudi Arabia,CAN,Canada,2009,Export,2155.139
SAU,Saudi Arabia,CHN,China,2009,Export,2311737.541
SAU,Saudi Arabia,DEU,Germany,2009,Export,37826.798
SAU,Saudi Arabia,EUN,European Union,2009,Export,16426252.702
SAU,Saudi Arabia,FRA,France,2009,Export,7937.556
SAU,Saudi Arabia,GBR,United Kingdom,2009,Export,91406.83
SAU,Saudi Arabia,IDN,Indonesia,2009,Export,205923.058
SAU,Saudi Arabia,IND,India,2009,Export,1191628.306
SAU,Saudi Arabia,ITA,Italy,2009,Export,325057.326
SAU,Saudi Arabia,JPN,Japan,2009,Export,217047.05
SAU,Saudi Arabia,KOR,"Korea, Rep.",2009,Export,386024.993
SAU,Saudi Arabia,MEX,Mexico,2009,Export,5836.289
SAU,Saudi Arabia,RUS,Russian Federation,2009,Export,14557.652
SAU,Saudi Arabia,TUR,Turkey,2009,Export,517536.706
SAU,Saudi Arabia,USA,United States,2009,Export,356937.96
SAU,Saudi Arabia,ZAF,South Africa,2009,Export,203107.324
TUR,Turkey,ARG,Argentina,2009,Export,73734.018
TUR,Turkey,AUS,Australia,2009,Export,304982.907
TUR,Turkey,BRA,Brazil,2009,Export,388206.717
TUR,Turkey,CAN,Canada,2009,Export,338193.128
TUR,Turkey,CHN,China,2009,Export,1600296.212
TUR,Turkey,DEU,Germany,2009,Export,9793005.648
TUR,Turkey,EUN,European Union,2009,Export,50803168.745
TUR,Turkey,FRA,France,2009,Export,6211415.361
TUR,Turkey,GBR,United Kingdom,2009,Export,5937997.069
TUR,Turkey,IDN,Indonesia,2009,Export,248791.221
TUR,Turkey,IND,India,2009,Export,409202.201
TUR,Turkey,ITA,Italy,2009,Export,5888958.025
TUR,Turkey,JPN,Japan,2009,Export,232840.715
TUR,Turkey,KOR,"Korea, Rep.",2009,Export,234609.466
TUR,Turkey,MEX,Mexico,2009,Export,93022.866
TUR,Turkey,RUS,Russian Federation,2009,Export,3189607.392
TUR,Turkey,SAU,Saudi Arabia,2009,Export,1768216.107
TUR,Turkey,USA,United States,2009,Export,3250109.121
TUR,Turkey,ZAF,South Africa,2009,Export,866773.764
USA,United States,ARG,Argentina,2009,Export,4768045.545
USA,United States,AUS,Australia,2009,Export,18243325.908
USA,United States,BRA,Brazil,2009,Export,22135115.598
USA,United States,CAN,Canada,2009,Export,171691869.692
USA,United States,CHN,China,2009,Export,65123508.989
USA,United States,DEU,Germany,2009,Export,40151981.086
USA,USA,EUN,European Union,2009,Export,216471684.664
USA,United States,FRA,France,2009,Export,24875471.955
USA,United States,GBR,United Kingdom,2009,Export,41984472.271
USA,United States,IDN,Indonesia,2009,Export,4969752.482
USA,United States,IND,India,2009,Export,14629189.486
USA,United States,ITA,Italy,2009,Export,11202059.262
USA,United States,JPN,Japan,2009,Export,47073591.788
USA,United States,KOR,"Korea, Rep.",2009,Export,27073724.068
USA,United States,MEX,Mexico,2009,Export,105717641.199
USA,United States,RUS,Russian Federation,2009,Export,5159689.003
USA,United States,SAU,Saudi Arabia,2009,Export,10234919.272
USA,United States,TUR,Turkey,2009,Export,6897907.633
USA,United States,ZAF,South Africa,2009,Export,4202391.22
ZAF,South Africa,ARG,Argentina,2009,Export,80439.556
ZAF,South Africa,AUS,Australia,2009,Export,725837.462
ZAF,South Africa,BRA,Brazil,2009,Export,355638.742
ZAF,South Africa,CAN,Canada,2009,Export,354051.951
ZAF,South Africa,CHN,China,2009,Export,5670122.785
ZAF,South Africa,DEU,Germany,2009,Export,3512736.109
ZAF,South Africa,EUN,European Union,2009,Export,26590153.014
ZAF,South Africa,FRA,France,2009,Export,841347.274
ZAF,South Africa,GBR,United Kingdom,2009,Export,3002064.397
ZAF,South Africa,IDN,Indonesia,2009,Export,381977.172
ZAF,South Africa,IND,India,2009,Export,2067689.353
ZAF,South Africa,ITA,Italy,2009,Export,1080555.458
ZAF,South Africa,JPN,Japan,2009,Export,4096141.104
ZAF,South Africa,KOR,"Korea, Rep.",2009,Export,900843.016
ZAF,South Africa,MEX,Mexico,2009,Export,161559.637
ZAF,South Africa,RUS,Russian Federation,2009,Export,178406.118
ZAF,South Africa,SAU,Saudi Arabia,2009,Export,297149.219
ZAF,South Africa,TUR,Turkey,2009,Export,258708.29
ZAF,South Africa,USA,United States,2009,Export,4859695.364
ARG,Argentina,AUS,Australia,2010,Export,286693.372
ARG,Argentina,BRA,Brazil,2010,Export,14432985.36
ARG,Argentina,CAN,Canada,2010,Export,1401222.654
ARG,Argentina,CHN,China,2010,Export,5798857.973
ARG,Argentina,DEU,Germany,2010,Export,1832055.668
ARG,Argentina,EUN,European Union,2010,Export,12327541.407
ARG,Argentina,FRA,France,2010,Export,527216.011
ARG,Argentina,GBR,United Kingdom,2010,Export,755741.579
ARG,Argentina,IDN,Indonesia,2010,Export,852441.664
ARG,Argentina,IND,India,2010,Export,1321491.007
ARG,Argentina,ITA,Italy,2010,Export,1586014.246
ARG,Argentina,JPN,Japan,2010,Export,853777.849
ARG,Argentina,KOR,"Korea, Rep.",2010,Export,776357.698
ARG,Argentina,MEX,Mexico,2010,Export,1230645.434
ARG,Argentina,RUS,Russian Federation,2010,Export,635988.675
ARG,Argentina,SAU,Saudi Arabia,2010,Export,309257.945
ARG,Argentina,TUR,Turkey,2010,Export,199355.109
ARG,Argentina,USA,United States,2010,Export,3668828.239
ARG,Argentina,ZAF,South Africa,2010,Export,878875.288
AUS,Australia,ARG,Argentina,2010,Export,313151.784
AUS,Australia,BRA,Brazil,2010,Export,1444623.217
AUS,Australia,CAN,Canada,2010,Export,1151780.257
AUS,Australia,CHN,China,2010,Export,53740402.579
AUS,Australia,DEU,Germany,2010,Export,1429329.689
AUS,Australia,EUN,European Union,2010,Export,16044695.696
AUS,Australia,FRA,France,2010,Export,1103683.413
AUS,Australia,GBR,United Kingdom,2010,Export,7638634.348
AUS,Australia,IDN,Indonesia,2010,Export,4131358.752
AUS,Australia,IND,India,2010,Export,15109408.318
AUS,Australia,ITA,Italy,2010,Export,1043268.882
AUS,Australia,JPN,Japan,2010,Export,40088026.972
AUS,Australia,KOR,"Korea, Rep.",2010,Export,18829447.709
AUS,Australia,MEX,Mexico,2010,Export,669226.587
AUS,Australia,RUS,Russian Federation,2010,Export,783506.778
AUS,Australia,SAU,Saudi Arabia,2010,Export,1438497.152
AUS,Australia,TUR,Turkey,2010,Export,421347.631
AUS,Australia,USA,United States,2010,Export,8430740.965
AUS,Australia,ZAF,South Africa,2010,Export,1658274.563
BRA,Brazil,ARG,Argentina,2010,Export,18507273.06
BRA,Brazil,AUS,Australia,2010,Export,586980.026
BRA,Brazil,CAN,Canada,2010,Export,2320641.418
BRA,Brazil,CHN,China,2010,Export,30747553.704
BRA,Brazil,DEU,Germany,2010,Export,8134204.596
BRA,Brazil,EUN,European Union,2010,Export,44630203.566
BRA,Brazil,FRA,France,2010,Export,3613916.114
BRA,Brazil,GBR,United Kingdom,2010,Export,4631981.202
BRA,Brazil,IDN,Indonesia,2010,Export,1662488.487
BRA,Brazil,IND,India,2010,Export,3490424.755
BRA,Brazil,ITA,Italy,2010,Export,4232361.792
BRA,Brazil,JPN,Japan,2010,Export,7140402.276
BRA,Brazil,KOR,"Korea, Rep.",2010,Export,3759735.134
BRA,Brazil,MEX,Mexico,2010,Export,3714482.128
BRA,Brazil,RUS,Russian Federation,2010,Export,4147690.633
BRA,Brazil,SAU,Saudi Arabia,2010,Export,3096329.367
BRA,Brazil,TUR,Turkey,2010,Export,1033953.682
BRA,Brazil,USA,United States,2010,Export,19458888.633
BRA,Brazil,ZAF,South Africa,2010,Export,1309311.728
CAN,Canada,ARG,Argentina,2010,Export,251786.573
CAN,Canada,AUS,Australia,2010,Export,1558759.568
CAN,Canada,BRA,Brazil,2010,Export,2383408.913
CAN,Canada,CHN,China,2010,Export,12511378.296
CAN,Canada,DEU,Germany,2010,Export,3347015.946
CAN,Canada,EUN,European Union,2010,Export,31654177.916
CAN,Canada,FRA,France,2010,Export,2015515.387
CAN,Canada,GBR,United Kingdom,2010,Export,15074795.467
CAN,Canada,IDN,Indonesia,2010,Export,1011387.351
CAN,Canada,IND,India,2010,Export,1930651.277
CAN,Canada,ITA,Italy,2010,Export,1777698.525
CAN,Canada,JPN,Japan,2010,Export,8801672.876
CAN,Canada,KOR,"Korea, Rep.",2010,Export,3531114.117
CAN,Canada,MEX,Mexico,2010,Export,4180568.006
CAN,Canada,RUS,Russian Federation,2010,Export,1043086.015
CAN,Canada,SAU,Saudi Arabia,2010,Export,882706.807
CAN,Canada,TUR,Turkey,2010,Export,800056.259
CAN,Canada,USA,United States,2010,Export,270416765.723
CAN,Canada,ZAF,South Africa,2010,Export,422751.175
CHN,China,ARG,Argentina,2010,Export,6115764.185
CHN,China,AUS,Australia,2010,Export,27220263.744
CHN,China,BRA,Brazil,2010,Export,24460651.866
CHN,China,CAN,Canada,2010,Export,22216134.152
CHN,China,DEU,Germany,2010,Export,68047133.397
CHN,China,EUN,European Union,2010,Export,375466829.595
CHN,China,FRA,France,2010,Export,27858708.505
CHN,China,GBR,United Kingdom,2010,Export,38767054.02
CHN,China,IDN,Indonesia,2010,Export,21953565.243
CHN,China,IND,India,2010,Export,40913958.297
CHN,China,ITA,Italy,2010,Export,31139647.035
CHN,China,JPN,Japan,2010,Export,121043964.529
CHN,China,KOR,"Korea, Rep.",2010,Export,68766311.13
CHN,China,MEX,Mexico,2010,Export,17872653.087
CHN,China,RUS,Russian Federation,2010,Export,29612073.703
CHN,China,SAU,Saudi Arabia,2010,Export,10366444.546
CHN,China,TUR,Turkey,2010,Export,11942037.327
CHN,China,USA,United States,2010,Export,283780322.735
CHN,China,ZAF,South Africa,2010,Export,10799862.041
DEU,Germany,ARG,Argentina,2010,Export,3194467.886
DEU,Germany,AUS,Australia,2010,Export,10482157.501
DEU,Germany,BRA,Brazil,2010,Export,13849356.432
DEU,Germany,CAN,Canada,2010,Export,8610314.108
DEU,Germany,CHN,China,2010,Export,71552785.306
DEU,Germany,FRA,France,2010,Export,118330725.618
DEU,Germany,GBR,United Kingdom,2010,Export,77278974.842
DEU,Germany,IDN,Indonesia,2010,Export,2676589.766
DEU,Germany,IND,India,2010,Export,12382038.824
DEU,Germany,ITA,Italy,2010,Export,77571211.521
DEU,Germany,JPN,Japan,2010,Export,17686178.808
DEU,Germany,KOR,"Korea, Rep.",2010,Export,13666269.059
DEU,Germany,MEX,Mexico,2010,Export,9148732.946
DEU,Germany,RUS,Russian Federation,2010,Export,35937581.937
DEU,Germany,SAU,Saudi Arabia,2010,Export,7768058.045
DEU,Germany,TUR,Turkey,2010,Export,21678681.248
DEU,Germany,USA,United States,2010,Export,87421804.63
DEU,Germany,ZAF,South Africa,2010,Export,10274481.273
EUN,European Union,ARG,Argentina,2010,Export,9690968.145
EUN,European Union,AUS,Australia,2010,Export,35149303.99
EUN,European Union,BRA,Brazil,2010,Export,40949312.401
EUN,European Union,CAN,Canada,2010,Export,35059635.832
EUN,European Union,CHN,China,2010,Export,149360519.139
EUN,European Union,IDN,Indonesia,2010,Export,8271758.812
EUN,European Union,IND,India,2010,Export,45270882.278
EUN,European Union,JPN,Japan,2010,Export,57266328.89
EUN,European Union,KOR,Rep. of Korea,2010,Export,36564586.281
EUN,European Union,MEX,Mexico,2010,Export,27851779.988
EUN,European Union,RUS,Russian Federation,2010,Export,113452766.406
EUN,European Union,SAU,Saudi Arabia,2010,Export,29816344.03
EUN,European Union,TUR,Turkey,2010,Export,81348070.4
EUN,European Union,USA,USA,2010,Export,314734715.119
EUN,European Union,ZAF,South Africa,2010,Export,27576921.954
FRA,France,ARG,Argentina,2010,Export,1368447.922
FRA,France,AUS,Australia,2010,Export,4255124.175
FRA,France,BRA,Brazil,2010,Export,4731102.545
FRA,France,CAN,Canada,2010,Export,3423228.772
FRA,France,CHN,China,2010,Export,14551262.054
FRA,France,DEU,Germany,2010,Export,82988674.099
FRA,France,GBR,United Kingdom,2010,Export,34343828.351
FRA,France,IDN,Indonesia,2010,Export,1182852.187
FRA,France,IND,India,2010,Export,3844784.921
FRA,France,ITA,Italy,2010,Export,41322051.933
FRA,France,JPN,Japan,2010,Export,7793298.945
FRA,France,KOR,"Korea, Rep.",2010,Export,4252815.048
FRA,France,MEX,Mexico,2010,Export,2174420.659
FRA,France,RUS,Russian Federation,2010,Export,8319018.982
FRA,France,SAU,Saudi Arabia,2010,Export,5190531.289
FRA,France,TUR,Turkey,2010,Export,8303271.32
FRA,France,USA,United States,2010,Export,29230606.414
FRA,France,ZAF,South Africa,2010,Export,2296616.149
GBR,United Kingdom,ARG,Argentina,2010,Export,509496.904
GBR,United Kingdom,AUS,Australia,2010,Export,5147792.381
GBR,United Kingdom,BRA,Brazil,2010,Export,3311071.779
GBR,United Kingdom,CAN,Canada,2010,Export,7545285.01
GBR,United Kingdom,CHN,China,2010,Export,11293784.272
GBR,United Kingdom,DEU,Germany,2010,Export,44671051.632
GBR,United Kingdom,FRA,France,2010,Export,31649502.842
GBR,United Kingdom,IDN,Indonesia,2010,Export,678791.868
GBR,United Kingdom,IND,India,2010,Export,6212141.563
GBR,United Kingdom,ITA,Italy,2010,Export,13662263.037
GBR,United Kingdom,JPN,Japan,2010,Export,6664162.362
GBR,United Kingdom,KOR,"Korea, Rep.",2010,Export,3408225.564
GBR,United Kingdom,MEX,Mexico,2010,Export,1430795.28
GBR,United Kingdom,RUS,Russian Federation,2010,Export,5334284.983
GBR,United Kingdom,SAU,Saudi Arabia,2010,Export,4757623.816
GBR,United Kingdom,TUR,Turkey,2010,Export,4876302.469
GBR,United Kingdom,USA,United States,2010,Export,58649952.84
GBR,United Kingdom,ZAF,South Africa,2010,Export,4689858.182
IDN,Indonesia,ARG,Argentina,2010,Export,281122.535
IDN,Indonesia,AUS,Australia,2010,Export,4244396.928
